path,class_label,identity
dataset/synthetic/class_B/B/B_0087.png,class_B,professor
dataset/synthetic/class_B/B/B_0088.png,class_B,professor
dataset/synthetic/class_B/B/B_0089.png,class_B,professor
dataset/synthetic/class_B/B/B_0090.png,class_B,professor
dataset/synthetic/class_B/B/B_0091.png,class_B,professor
dataset/synthetic/class_B/B/B_0092.png,class_B,professor
dataset/synthetic/class_B/B/B_0093.png,class_B,professor
dataset/synthetic/class_B/B/B_0095.png,class_B,professor
dataset/synthetic/class_B/B/B_0096.png,class_B,professor
dataset/synthetic/class_B/B/B_0097.png,class_B,professor
dataset/synthetic/class_B/B/B_0099.png,class_B,professor
dataset/synthetic/class_B/B/B_0102.png,class_B,professor
dataset/synthetic/class_B/B/B_0103.png,class_B,professor
dataset/synthetic/class_B/B/B_0105.png,class_B,professor
dataset/synthetic/class_B/B/B_0106.png,class_B,professor
dataset/synthetic/class_B/B/B_0107.png,class_B,professor
dataset/synthetic/class_B/B/B_0108.png,class_B,professor
dataset/synthetic/class_B/B/B_0109.png,class_B,professor
dataset/synthetic/class_B/B/B_0110.png,class_B,professor
dataset/synthetic/class_B/B/B_0111.png,class_B,professor
dataset/synthetic/class_B/B/B_0112.png,class_B,professor
dataset/synthetic/class_B/B/B_0113.png,class_B,professor
dataset/synthetic/class_B/B/B_0114.png,class_B,professor
dataset/synthetic/class_B/B/B_0115.png,class_B,professor
dataset/synthetic/class_B/B/B_0116.png,class_B,professor
dataset/synthetic/class_B/B/B_0117.png,class_B,professor
dataset/synthetic/class_B/B/B_0118.png,class_B,professor
dataset/synthetic/class_B/B/B_0119.png,class_B,professor
dataset/synthetic/class_B/B/B_0120.png,class_B,professor
dataset/synthetic/class_B/B/B_0121.png,class_B,professor
dataset/synthetic/class_B/B/B_0122.png,class_B,professor
dataset/synthetic/class_B/B/B_0123.png,class_B,professor
dataset/synthetic/class_B/B/B_0124.png,class_B,professor
dataset/synthetic/class_B/B/B_0125.png,class_B,professor
dataset/synthetic/class_B/B/B_0126.png,class_B,professor
dataset/synthetic/class_B/B/B_0127.png,class_B,professor
dataset/synthetic/class_B/B/B_0128.png,class_B,professor
dataset/synthetic/class_B/B/B_0129.png,class_B,professor
dataset/synthetic/class_B/B/B_0130.png,class_B,professor
dataset/synthetic/class_B/B/B_0131.png,class_B,professor
dataset/synthetic/class_B/B/B_0132.png,class_B,professor
dataset/synthetic/class_B/B/B_0135.png,class_B,professor
dataset/synthetic/class_B/B/B_0137.png,class_B,professor
dataset/synthetic/class_B/B/B_0138.png,class_B,professor
dataset/synthetic/class_B/B/B_0139.png,class_B,professor
dataset/synthetic/class_B/B/B_0140.png,class_B,professor
dataset/synthetic/class_B/B/B_0141.png,class_B,professor
dataset/synthetic/class_B/B/B_0142.png,class_B,professor
dataset/synthetic/class_B/B/B_0143.png,class_B,professor
dataset/synthetic/class_B/B/B_0144.png,class_B,professor
dataset/synthetic/class_B/B/B_0145.png,class_B,professor
dataset/synthetic/class_B/B/B_0146.png,class_B,professor
dataset/synthetic/class_B/B/B_0147.png,class_B,professor
dataset/synthetic/class_B/B/B_0148.png,class_B,professor
dataset/synthetic/class_B/B/B_0149.png,class_B,professor
dataset/synthetic/class_B/B/B_0150.png,class_B,professor
dataset/synthetic/class_B/B/B_0151.png,class_B,professor
dataset/synthetic/class_B/B/B_0152.png,class_B,professor
dataset/synthetic/class_B/B/B_0153.png,class_B,professor
dataset/synthetic/class_B/B/B_0154.png,class_B,professor
dataset/synthetic/class_B/B/B_0155.png,class_B,professor
dataset/synthetic/class_B/B/B_0156.png,class_B,professor
dataset/synthetic/class_B/B/B_0157.png,class_B,professor
dataset/synthetic/class_B/B/B_0158.png,class_B,professor
dataset/synthetic/class_B/B/B_0160.png,class_B,professor
dataset/synthetic/class_B/B/B_0161.png,class_B,professor
dataset/synthetic/class_B/B/B_0162.png,class_B,professor
dataset/synthetic/class_B/B/B_0163.png,class_B,professor
dataset/synthetic/class_B/B/B_0164.png,class_B,professor
dataset/synthetic/class_B/B/B_0165.png,class_B,professor
dataset/synthetic/class_B/B/B_0166.png,class_B,professor
dataset/synthetic/class_B/B/B_0168.png,class_B,professor
dataset/synthetic/class_B/B/B_0170.png,class_B,professor
dataset/synthetic/class_B/B/B_0172.png,class_B,professor
dataset/synthetic/class_B/B/B_0173.png,class_B,professor
dataset/synthetic/class_B/B/B_0174.png,class_B,professor
dataset/synthetic/class_B/B/B_0175.png,class_B,professor
dataset/synthetic/class_B/B/B_0176.png,class_B,professor
dataset/synthetic/class_B/B/B_0177.png,class_B,professor
dataset/synthetic/class_B/B/B_0178.png,class_B,professor
dataset/synthetic/class_B/B/B_0180.png,class_B,professor
dataset/synthetic/class_B/B/B_0181.png,class_B,professor
dataset/synthetic/class_B/B/B_0183.png,class_B,professor
dataset/synthetic/class_B/B/B_0185.png,class_B,professor
dataset/synthetic/class_B/B/B_0186.png,class_B,professor
dataset/synthetic/class_B/B/B_0187.png,class_B,professor
dataset/synthetic/class_B/B/B_0188.png,class_B,professor
dataset/synthetic/class_B/B/B_0189.png,class_B,professor
dataset/synthetic/class_B/B/B_0190.png,class_B,professor
dataset/synthetic/class_B/B/B_0191.png,class_B,professor
dataset/synthetic/class_B/B/B_0192.png,class_B,professor
dataset/synthetic/class_B/B/B_0193.png,class_B,professor
dataset/synthetic/class_B/B/B_0195.png,class_B,professor
dataset/synthetic/class_B/B/B_0196.png,class_B,professor
dataset/synthetic/class_B/B/B_0197.png,class_B,professor
dataset/synthetic/class_B/B/B_0198.png,class_B,professor
dataset/synthetic/class_B/B/B_0199.png,class_B,professor
dataset/synthetic/class_B/B/B_0200.png,class_B,professor
dataset/synthetic/class_B/B/B_0201.png,class_B,professor
dataset/synthetic/class_B/B/B_0202.png,class_B,professor
dataset/synthetic/class_B/B/B_0203.png,class_B,professor
dataset/synthetic/class_B/B/B_0204.png,class_B,professor
dataset/synthetic/class_B/B/B_0205.png,class_B,professor
dataset/synthetic/class_B/B/B_0206.png,class_B,professor
dataset/synthetic/class_B/B/B_0208.png,class_B,professor
dataset/synthetic/class_B/B/B_0211.png,class_B,professor
dataset/synthetic/class_B/B/B_0213.png,class_B,professor
dataset/synthetic/class_B/B/B_0214.png,class_B,professor
dataset/synthetic/class_B/B/B_0215.png,class_B,professor
dataset/synthetic/class_B/B/B_0216.png,class_B,professor
dataset/synthetic/class_B/B/B_0217.png,class_B,professor
dataset/synthetic/class_B/B/B_0218.png,class_B,professor
dataset/synthetic/class_B/B/B_0219.png,class_B,professor
dataset/synthetic/class_B/B/B_0221.png,class_B,professor
dataset/synthetic/class_B/B/B_0223.png,class_B,professor
dataset/synthetic/class_B/B/B_0224.png,class_B,professor
dataset/synthetic/class_B/B/B_0225.png,class_B,professor
dataset/synthetic/class_B/B/B_0226.png,class_B,professor
dataset/synthetic/class_B/B/B_0227.png,class_B,professor
dataset/synthetic/class_B/B/B_0229.png,class_B,professor
dataset/synthetic/class_B/B/B_0230.png,class_B,professor
dataset/synthetic/class_B/B/B_0231.png,class_B,professor
dataset/synthetic/class_B/B/B_0232.png,class_B,professor
dataset/synthetic/class_B/B/B_0234.png,class_B,professor
dataset/synthetic/class_B/B/B_0235.png,class_B,professor
dataset/synthetic/class_B/B/B_0236.png,class_B,professor
dataset/synthetic/class_B/B/B_0237.png,class_B,professor
dataset/synthetic/class_B/B/B_0238.png,class_B,professor
dataset/synthetic/class_B/B/B_0239.png,class_B,professor
dataset/synthetic/class_B/B/B_0240.png,class_B,professor
dataset/synthetic/class_B/B/B_0241.png,class_B,professor
dataset/synthetic/class_B/B/B_0242.png,class_B,professor
dataset/synthetic/class_B/B/B_0243.png,class_B,professor
dataset/synthetic/class_B/B/B_0244.png,class_B,professor
dataset/synthetic/class_B/B/B_0245.png,class_B,professor
dataset/synthetic/class_B/B/B_0246.png,class_B,professor
dataset/synthetic/class_B/B/B_0247.png,class_B,professor
dataset/synthetic/class_B/B/B_0249.png,class_B,professor
dataset/synthetic/class_B/B/B_0250.png,class_B,professor
dataset/synthetic/class_B/B/B_0252.png,class_B,professor
dataset/synthetic/class_B/B/B_0253.png,class_B,professor
dataset/synthetic/class_B/B/B_0255.png,class_B,professor
dataset/synthetic/class_B/B/B_0256.png,class_B,professor
dataset/synthetic/class_B/B/B_0257.png,class_B,professor
dataset/synthetic/class_B/B/B_0259.png,class_B,professor
dataset/synthetic/class_B/B/B_0260.png,class_B,professor
dataset/synthetic/class_B/B/B_0262.png,class_B,professor
dataset/synthetic/class_B/B/B_0263.png,class_B,professor
dataset/synthetic/class_B/B/B_0265.png,class_B,professor
dataset/synthetic/class_B/B/B_0266.png,class_B,professor
dataset/synthetic/class_B/B/B_0267.png,class_B,professor
dataset/synthetic/class_B/B/B_0269.png,class_B,professor
dataset/synthetic/class_B/B/B_0270.png,class_B,professor
dataset/synthetic/class_B/B/B_0271.png,class_B,professor
dataset/synthetic/class_B/B/B_0272.png,class_B,professor
dataset/synthetic/class_B/B/B_0273.png,class_B,professor
dataset/synthetic/class_B/B/B_0274.png,class_B,professor
dataset/synthetic/class_B/B/B_0275.png,class_B,professor
dataset/synthetic/class_B/B/B_0276.png,class_B,professor
dataset/synthetic/class_B/B/B_0277.png,class_B,professor
dataset/synthetic/class_B/B/B_0278.png,class_B,professor
dataset/synthetic/class_B/B/B_0280.png,class_B,professor
dataset/synthetic/class_B/B/B_0281.png,class_B,professor
dataset/synthetic/class_B/B/B_0282.png,class_B,professor
dataset/synthetic/class_B/B/B_0283.png,class_B,professor
dataset/synthetic/class_B/B/B_0284.png,class_B,professor
dataset/synthetic/class_B/B/B_0285.png,class_B,professor
dataset/synthetic/class_B/B/B_0286.png,class_B,professor
dataset/synthetic/class_B/B/B_0287.png,class_B,professor
dataset/synthetic/class_B/B/B_0288.png,class_B,professor
dataset/synthetic/class_B/B/B_0289.png,class_B,professor
dataset/synthetic/class_B/B/B_0290.png,class_B,professor
dataset/synthetic/class_B/B/B_0291.png,class_B,professor
dataset/synthetic/class_B/B/B_0292.png,class_B,professor
dataset/synthetic/class_B/B/B_0293.png,class_B,professor
dataset/synthetic/class_B/B/B_0294.png,class_B,professor
dataset/synthetic/class_B/B/B_0295.png,class_B,professor
dataset/synthetic/class_B/B/B_0296.png,class_B,professor
dataset/synthetic/class_B/B/B_0297.png,class_B,professor
dataset/synthetic/class_B/B/B_0298.png,class_B,professor
dataset/synthetic/class_B/B/B_0299.png,class_B,professor
dataset/synthetic/class_B/B/B_0302.png,class_B,professor
dataset/synthetic/class_B/B/B_0303.png,class_B,professor
dataset/synthetic/class_B/B/B_0304.png,class_B,professor
dataset/synthetic/class_B/B/B_0305.png,class_B,professor
dataset/synthetic/class_B/B/B_0306.png,class_B,professor
dataset/synthetic/class_B/B/B_0307.png,class_B,professor
dataset/synthetic/class_B/B/B_0308.png,class_B,professor
dataset/synthetic/class_B/B/B_0309.png,class_B,professor
dataset/synthetic/class_B/B/B_0310.png,class_B,professor
dataset/synthetic/class_B/B/B_0311.png,class_B,professor
dataset/synthetic/class_B/B/B_0313.png,class_B,professor
dataset/synthetic/class_B/B/B_0314.png,class_B,professor
dataset/synthetic/class_B/B/B_0315.png,class_B,professor
dataset/synthetic/class_B/B/B_0317.png,class_B,professor
dataset/synthetic/class_B/B/B_0318.png,class_B,professor
dataset/synthetic/class_B/B/B_0320.png,class_B,professor
dataset/synthetic/class_B/B/B_0321.png,class_B,professor
dataset/synthetic/class_B/B/B_0323.png,class_B,professor
dataset/synthetic/class_B/B/B_0324.png,class_B,professor
dataset/synthetic/class_B/B/B_0325.png,class_B,professor
dataset/synthetic/class_B/B/B_0326.png,class_B,professor
dataset/synthetic/class_B/B/B_0327.png,class_B,professor
dataset/synthetic/class_B/B/B_0328.png,class_B,professor
dataset/synthetic/class_B/B/B_0329.png,class_B,professor
dataset/synthetic/class_B/B/B_0330.png,class_B,professor
dataset/synthetic/class_B/B/B_0332.png,class_B,professor
dataset/synthetic/class_B/B/B_0333.png,class_B,professor
dataset/synthetic/class_B/B/B_0335.png,class_B,professor
dataset/synthetic/class_B/B/B_0336.png,class_B,professor
dataset/synthetic/class_B/B/B_0337.png,class_B,professor
dataset/synthetic/class_B/B/B_0338.png,class_B,professor
dataset/synthetic/class_B/B/B_0339.png,class_B,professor
dataset/synthetic/class_B/B/B_0341.png,class_B,professor
dataset/synthetic/class_B/B/B_0342.png,class_B,professor
dataset/synthetic/class_B/B/B_0343.png,class_B,professor
dataset/synthetic/class_B/B/B_0346.png,class_B,professor
dataset/synthetic/class_B/B/B_0348.png,class_B,professor
dataset/synthetic/class_B/B/B_0349.png,class_B,professor
dataset/synthetic/class_B/B/B_0350.png,class_B,professor
dataset/synthetic/class_B/B/B_0352.png,class_B,professor
dataset/synthetic/class_B/B/B_0353.png,class_B,professor
dataset/synthetic/class_B/B/B_0354.png,class_B,professor
dataset/synthetic/class_B/B/B_0355.png,class_B,professor
dataset/synthetic/class_B/B/B_0356.png,class_B,professor
dataset/synthetic/class_B/B/B_0357.png,class_B,professor
dataset/synthetic/class_B/B/B_0358.png,class_B,professor
dataset/synthetic/class_B/B/B_0360.png,class_B,professor
dataset/synthetic/class_B/B/B_0361.png,class_B,professor
dataset/synthetic/class_B/B/B_0362.png,class_B,professor
dataset/synthetic/class_B/B/B_0363.png,class_B,professor
dataset/synthetic/class_B/B/B_0364.png,class_B,professor
dataset/synthetic/class_B/B/B_0366.png,class_B,professor
dataset/synthetic/class_B/B/B_0367.png,class_B,professor
dataset/synthetic/class_B/B/B_0368.png,class_B,professor
dataset/synthetic/class_B/B/B_0370.png,class_B,professor
dataset/synthetic/class_B/B/B_0371.png,class_B,professor
dataset/synthetic/class_B/B/B_0372.png,class_B,professor
dataset/synthetic/class_B/B/B_0373.png,class_B,professor
dataset/synthetic/class_B/B/B_0375.png,class_B,professor
dataset/synthetic/class_B/B/B_0377.png,class_B,professor
dataset/synthetic/class_B/B/B_0378.png,class_B,professor
dataset/synthetic/class_B/B/B_0379.png,class_B,professor
dataset/synthetic/class_B/B/B_0380.png,class_B,professor
dataset/synthetic/class_B/B/B_0381.png,class_B,professor
dataset/synthetic/class_B/B/B_0383.png,class_B,professor
dataset/synthetic/class_B/B/B_0384.png,class_B,professor
dataset/synthetic/class_B/B/B_0385.png,class_B,professor
dataset/synthetic/class_B/B/B_0388.png,class_B,professor
dataset/synthetic/class_B/B/B_0389.png,class_B,professor
dataset/synthetic/class_B/B/B_0390.png,class_B,professor
dataset/synthetic/class_B/B/B_0391.png,class_B,professor
dataset/synthetic/class_B/B/B_0392.png,class_B,professor
dataset/synthetic/class_B/B/B_0393.png,class_B,professor
dataset/synthetic/class_B/B/B_0394.png,class_B,professor
dataset/synthetic/class_B/B/B_0395.png,class_B,professor
dataset/synthetic/class_B/B/B_0396.png,class_B,professor
dataset/synthetic/class_B/B/B_0397.png,class_B,professor
dataset/synthetic/class_B/B/B_0398.png,class_B,professor
dataset/synthetic/class_B/B/B_0399.png,class_B,professor
dataset/synthetic/class_B/B/B_0400.png,class_B,professor
dataset/synthetic/class_B/B/B_0401.png,class_B,professor
dataset/synthetic/class_B/B/B_0403.png,class_B,professor
dataset/synthetic/class_B/B/B_0404.png,class_B,professor
dataset/synthetic/class_B/B/B_0405.png,class_B,professor
dataset/synthetic/class_B/B/B_0407.png,class_B,professor
dataset/synthetic/class_B/B/B_0408.png,class_B,professor
dataset/synthetic/class_B/B/B_0409.png,class_B,professor
dataset/synthetic/class_B/B/B_0410.png,class_B,professor
dataset/synthetic/class_B/B/B_0412.png,class_B,professor
dataset/synthetic/class_B/B/B_0414.png,class_B,professor
dataset/synthetic/class_B/B/B_0415.png,class_B,professor
dataset/synthetic/class_B/B/B_0416.png,class_B,professor
dataset/synthetic/class_B/B/B_0417.png,class_B,professor
dataset/synthetic/class_B/B/B_0418.png,class_B,professor
dataset/synthetic/class_B/B/B_0419.png,class_B,professor
dataset/synthetic/class_B/B/B_0420.png,class_B,professor
dataset/synthetic/class_B/B/B_0421.png,class_B,professor
dataset/synthetic/class_B/B/B_0422.png,class_B,professor
dataset/synthetic/class_B/B/B_0423.png,class_B,professor
dataset/synthetic/class_B/B/B_0424.png,class_B,professor
dataset/synthetic/class_B/B/B_0425.png,class_B,professor
dataset/synthetic/class_B/B/B_0426.png,class_B,professor
dataset/synthetic/class_B/B/B_0427.png,class_B,professor
dataset/synthetic/class_B/B/B_0430.png,class_B,professor
dataset/synthetic/class_B/B/B_0431.png,class_B,professor
dataset/synthetic/class_B/B/B_0432.png,class_B,professor
dataset/synthetic/class_B/B/B_0433.png,class_B,professor
dataset/synthetic/class_B/B/B_0435.png,class_B,professor
dataset/synthetic/class_B/B/B_0436.png,class_B,professor
dataset/synthetic/class_B/B/B_0439.png,class_B,professor
dataset/synthetic/class_B/B/B_0441.png,class_B,professor
dataset/synthetic/class_B/B/B_0443.png,class_B,professor
dataset/synthetic/class_B/B/B_0444.png,class_B,professor
dataset/synthetic/class_B/B/B_0445.png,class_B,professor
dataset/synthetic/class_B/B/B_0450.png,class_B,professor
dataset/synthetic/class_B/B/B_0451.png,class_B,professor
dataset/synthetic/class_B/B/B_0452.png,class_B,professor
dataset/synthetic/class_B/B/B_0453.png,class_B,professor
dataset/synthetic/class_B/B/B_0454.png,class_B,professor
dataset/synthetic/class_B/B/B_0455.png,class_B,professor
dataset/synthetic/class_B/B/B_0456.png,class_B,professor
dataset/synthetic/class_B/B/B_0457.png,class_B,professor
dataset/synthetic/class_B/B/B_0459.png,class_B,professor
dataset/synthetic/class_B/B/B_0460.png,class_B,professor
dataset/synthetic/class_B/B/B_0461.png,class_B,professor
dataset/synthetic/class_B/B/B_0462.png,class_B,professor
dataset/synthetic/class_B/B/B_0464.png,class_B,professor
dataset/synthetic/class_B/B/B_0465.png,class_B,professor
dataset/synthetic/class_B/B/B_0466.png,class_B,professor
dataset/synthetic/class_B/B/B_0467.png,class_B,professor
dataset/synthetic/class_B/B/B_0469.png,class_B,professor
dataset/synthetic/class_B/B/B_0470.png,class_B,professor
dataset/synthetic/class_B/B/B_0471.png,class_B,professor
dataset/synthetic/class_B/B/B_0472.png,class_B,professor
dataset/synthetic/class_B/B/B_0473.png,class_B,professor
dataset/synthetic/class_B/B/B_0474.png,class_B,professor
dataset/synthetic/class_B/B/B_0476.png,class_B,professor
dataset/synthetic/class_B/B/B_0477.png,class_B,professor
dataset/synthetic/class_B/B/B_0478.png,class_B,professor
dataset/synthetic/class_B/B/B_0480.png,class_B,professor
dataset/synthetic/class_B/B/B_0481.png,class_B,professor
dataset/synthetic/class_B/B/B_0482.png,class_B,professor
dataset/synthetic/class_B/B/B_0483.png,class_B,professor
dataset/synthetic/class_B/B/B_0484.png,class_B,professor
dataset/synthetic/class_B/B/B_0486.png,class_B,professor
dataset/synthetic/class_B/B/B_0487.png,class_B,professor
dataset/synthetic/class_B/B/B_0488.png,class_B,professor
dataset/synthetic/class_B/B/B_0489.png,class_B,professor
dataset/synthetic/class_B/B/B_0490.png,class_B,professor
dataset/synthetic/class_B/B/B_0491.png,class_B,professor
dataset/synthetic/class_B/B/B_0492.png,class_B,professor
dataset/synthetic/class_B/B/B_0495.png,class_B,professor
dataset/synthetic/class_B/B/B_0496.png,class_B,professor
dataset/synthetic/class_B/B/B_0497.png,class_B,professor
dataset/synthetic/class_B/B/B_0498.png,class_B,professor
dataset/synthetic/class_B/B/B_0500.png,class_B,professor
dataset/synthetic/class_A/A_2/A_2_0001.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0002.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0003.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0004.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0006.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0007.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0008.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0009.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0010.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0011.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0012.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0013.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0014.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0015.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0016.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0018.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0019.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0020.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0021.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0022.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0023.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0025.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0026.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0027.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0029.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0030.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0031.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0032.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0033.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0034.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0035.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0036.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0038.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0039.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0040.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0041.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0042.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0043.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0045.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0046.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0047.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0048.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0050.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0051.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0052.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0053.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0054.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0055.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0056.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0057.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0058.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0059.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0060.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0061.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0062.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0064.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0066.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0067.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0068.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0069.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0070.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0071.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0072.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0073.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0074.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0075.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0076.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0077.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0080.png,class_A,teammate
dataset/synthetic/class_A/A_2/A_2_0081.png,class_A,teammate
